     Index              y_true              y_pred        descriptor_1        descriptor_2        descriptor_3
      3477   -0.2472371001E+01   -0.3342383031E+01    0.8001548646E+00    0.2557125277E+01    0.1434774645E+01
      3478   -0.2488117574E+01   -0.3099706745E+01    0.5994425532E+00    0.2814982811E+01    0.1490479401E+01
      3479   -0.2346788162E+01   -0.3437365157E+01    0.9038786421E+00    0.2457884488E+01    0.1504406343E+01
      3480   -0.2627089285E+01   -0.2555384666E+01    0.2048132237E+00    0.1803753057E+01    0.1493479182E+01
      3481   -0.2120904522E+01   -0.2422075593E+01    0.1189424191E+00    0.1725657090E+01    0.1567686500E+01
      3482   -0.2351640672E+01   -0.2920963468E+01    0.5222893356E+00    0.1855189489E+01    0.1553674191E+01
      3483   -0.3712213941E+01   -0.3172037550E+01    0.7237017437E+00    0.1404831558E+01    0.1436123871E+01
      3484   -0.2204120469E+01   -0.3084537940E+01    0.6484701150E+00    0.2087192582E+01    0.1565637980E+01
      3485   -0.3347760430E+01   -0.2435546518E+01    0.2045792399E+00    0.1439465489E+01    0.1778981979E+01
      3486   -0.2455932825E+01   -0.2902030378E+01    0.5027516486E+00    0.3375531473E+01    0.1848895896E+01
      3487   -0.2365523435E+01   -0.2908812374E+01    0.4885202405E+00    0.2570589484E+01    0.1613386648E+01
      3488   -0.3423666714E+01   -0.2989767542E+01    0.4649636501E+00    0.3377072138E+01    0.1448577999E+01
      3489   -0.3164313867E+01   -0.2996394000E+01    0.4649636501E+00    0.3475119696E+01    0.1448577999E+01
      3490   -0.1910095136E+01   -0.2668142204E+01    0.2551745562E+00    0.1881210264E+01    0.1352415458E+01
      3491   -0.2673665573E+01   -0.2635364210E+01    0.3112751116E+00    0.1461582388E+01    0.1568764631E+01
      3492   -0.2747148667E+01   -0.2886504773E+01    0.4737593234E+00    0.1531673529E+01    0.1415887753E+01
      3493   -0.2643975482E+01   -0.2911234586E+01    0.5902219419E+00    0.1622540032E+01    0.1781537990E+01
      3494   -0.3122632686E+01   -0.2561306660E+01    0.2363559125E+00    0.1537687689E+01    0.1535766210E+01
      3495   -0.2206210104E+01   -0.2437091517E+01    0.1668628154E+00    0.8278320724E+00    0.1513504003E+01
      3496   -0.2322393686E+01   -0.2537180813E+01    0.2253798425E+00    0.1482119046E+01    0.1557296504E+01
      3497   -0.2555956298E+01   -0.2505496024E+01    0.3102155999E+00    0.1392552584E+01    0.1941452649E+01
      3498   -0.2863281652E+01   -0.2827439890E+01    0.4434000809E+00    0.1631682072E+01    0.1503950797E+01
      3499   -0.2246417477E+01   -0.2504701068E+01    0.1875549565E+00    0.1166937396E+01    0.1454001317E+01
      3500   -0.2920821287E+01   -0.2834053800E+01    0.4460148183E+00    0.1640626155E+01    0.1495343002E+01
      3501   -0.3026413608E+01   -0.2827041140E+01    0.4206749868E+00    0.1557426813E+01    0.1407801353E+01
      3502   -0.2571866340E+01   -0.2666205378E+01    0.3090650150E+00    0.1273443084E+01    0.1429777564E+01
      3503   -0.2595167480E+01   -0.2565180341E+01    0.2691005897E+00    0.1462701706E+01    0.1627400017E+01
      3504   -0.2358526583E+01   -0.2827070017E+01    0.3780731879E+00    0.1882541747E+01    0.1319589905E+01
      3505   -0.2403403674E+01   -0.2669912107E+01    0.8296847596E-01    0.2366638300E+01    0.8224311608E+00
      3506   -0.2271646786E+01   -0.2877326896E+01    0.4856983046E+00    0.1385808781E+01    0.1457056733E+01
      3507   -0.2705535317E+01   -0.2628245413E+01    0.2229198841E+00    0.2076023885E+01    0.1395242214E+01
      3508   -0.2939304804E+01   -0.3024042790E+01    0.5562340149E+00    0.2494834653E+01    0.1496555980E+01
      3509   -0.2595167480E+01   -0.2772864327E+01    0.2579252505E+00    0.2538752241E+01    0.1181083496E+01
      3510   -0.2899631868E+01   -0.3068668980E+01    0.5570306096E+00    0.2640531380E+01    0.1394847125E+01
      3511   -0.2812481253E+01   -0.2776866907E+01    0.1348237733E+00    0.2666321680E+01    0.7493922186E+00
      3512   -0.3143275338E+01   -0.3392740328E+01    0.9056334833E+00    0.1739202286E+01    0.1498889364E+01
      3513   -0.2115205032E+01   -0.2548785570E+01    0.2120115620E+00    0.1279381838E+01    0.1432803666E+01
      3514   -0.2723539805E+01   -0.2827118961E+01    0.3780731879E+00    0.1883265934E+01    0.1319589905E+01
      3515   -0.2356548015E+01   -0.2633545194E+01    0.2310068066E+00    0.1620296455E+01    0.1315951083E+01
      3516   -0.3360520484E+01   -0.3067981044E+01    0.5002648816E+00    0.2771934861E+01    0.1218152036E+01
      3517   -0.2159894345E+01   -0.3043693321E+01    0.5743910073E+00    0.1592205081E+01    0.1319726679E+01
      3518   -0.2543635030E+01   -0.2880421626E+01    0.5085802777E+00    0.1567543198E+01    0.1567511098E+01
      3519   -0.2332547701E+01   -0.2823127309E+01    0.4951017880E+00    0.1931721986E+01    0.1765043204E+01
      3520   -0.2924455594E+01   -0.2980031375E+01    0.5264134081E+00    0.3002938866E+01    0.1624242149E+01
      3521   -0.3045278583E+01   -0.3016655979E+01    0.6042910123E+00    0.1091037428E+01    0.1407402933E+01
      3522   -0.2332547701E+01   -0.2674356194E+01    0.3043004553E+00    0.1585114290E+01    0.1451365550E+01
      3523   -0.2359519259E+01   -0.2620629368E+01    0.2351717298E+00    0.1435349577E+01    0.1332278683E+01
      3524   -0.2360514208E+01   -0.2586805628E+01    0.4724321044E+00    0.1184251527E+01    0.2241757970E+01
      3525   -0.2324222299E+01   -0.2552005805E+01    0.1085088688E+00    0.2650160034E+01    0.1327082766E+01
      3526   -0.1970616506E+01   -0.2615479311E+01    0.0000000000E+00    0.2729641695E+01    0.7595905962E+00
      3527   -0.2593461012E+01   -0.2456003943E+01    0.1700509947E+00    0.1910400504E+01    0.1688196337E+01
      3528   -0.3104581322E+01   -0.2707121303E+01    0.3167132600E+00    0.1984266737E+01    0.1478886857E+01
      3529   -0.3284838500E+01   -0.3134511201E+01    0.6612946311E+00    0.2132499816E+01    0.1470981767E+01
      3530   -0.2872897471E+01   -0.3144276649E+01    0.7363656426E+00    0.1468000183E+01    0.1578286784E+01
      3531   -0.3274911204E+01   -0.3160269945E+01    0.7363656426E+00    0.1704642983E+01    0.1578286784E+01
      3532   -0.3047695383E+01   -0.3171345719E+01    0.7041013117E+00    0.2673425213E+01    0.1625094612E+01
      3533   -0.3698985205E+01   -0.3243811942E+01    0.7429118250E+00    0.1767763763E+01    0.1363574444E+01
      3534   -0.3568647496E+01   -0.3348570664E+01    0.6548328294E+00    0.2800945820E+01    0.9397095368E+00
      3535   -0.3434160442E+01   -0.3704830898E+01    0.1014957013E+01    0.3155161307E+01    0.1243837349E+01
      3536   -0.2730488690E+01   -0.2600283928E+01    0.2538892720E+00    0.1451264251E+01    0.1464448846E+01
      3537   -0.2735183829E+01   -0.3187265860E+01    0.8209067488E+00    0.1630593521E+01    0.1788059463E+01
      3538   -0.2465974783E+01   -0.3044873798E+01    0.5951844948E+00    0.1644143527E+01    0.1401997719E+01
      3539   -0.4939566594E+01   -0.3434643203E+01    0.8849892678E+00    0.1767983792E+01    0.1303999910E+01
      3540   -0.4137910382E+01   -0.3281315384E+01    0.8109327762E+00    0.1737603877E+01    0.1490871266E+01
      3541   -0.2939304804E+01   -0.2514807810E+01    0.3356121541E+00    0.1301481272E+01    0.1986865630E+01
      3542   -0.3812499020E+01   -0.3211151633E+01    0.9183453214E+00    0.1711803136E+01    0.2085425178E+01
      3543   -0.2844666089E+01   -0.2977555642E+01    0.5649805964E+00    0.1513880008E+01    0.1468641276E+01
      3544   -0.2342944817E+01   -0.2896032992E+01    0.3542446602E+00    0.3189964910E+01    0.1291675266E+01
      3545   -0.2917217142E+01   -0.2547563901E+01    0.4530764085E+00    0.1227599069E+01    0.2298519447E+01
      3546   -0.2982969584E+01   -0.2884702748E+01    0.5544880276E+00    0.1560701599E+01    0.1719415184E+01
      3547   -0.2779893743E+01   -0.3133647103E+01    0.7158079585E+00    0.1591884742E+01    0.1561020808E+01
      3548   -0.3168774790E+01   -0.2671679097E+01    0.2820693912E+00    0.1923194279E+01    0.1447661485E+01
      3549   -0.2492145072E+01   -0.3110415186E+01    0.6644541047E+00    0.1468919467E+01    0.1420011892E+01
      3550   -0.2886058987E+01   -0.2784027483E+01    0.4030787956E+00    0.1558412679E+01    0.1473665093E+01
      3551   -0.2847713797E+01   -0.3303182983E+01    0.9092391131E+00    0.1554126267E+01    0.1743650612E+01
      3552   -0.2785158006E+01   -0.2841146461E+01    0.5627280949E+00    0.1266639208E+01    0.1820461197E+01
      3553   -0.2856987387E+01   -0.2800249301E+01    0.5627280949E+00    0.1277571303E+01    0.1945673290E+01
      3554   -0.2829740339E+01   -0.2803917360E+01    0.3036112437E+00    0.2447886478E+01    0.1234596057E+01
      3555   -0.3447340300E+01   -0.2823276753E+01    0.4412658385E+00    0.1759927489E+01    0.1534810807E+01
      3556   -0.3046243690E+01   -0.2665620961E+01    0.4209144398E+00    0.1597826555E+01    0.1902318697E+01
      3557   -0.3011890284E+01   -0.3209357605E+01    0.7499361114E+00    0.1637438711E+01    0.1466126407E+01
      3558   -0.2225483545E+01   -0.2626454931E+01    0.3439665731E+00    0.1105789336E+01    0.1641575148E+01
      3559   -0.2447332636E+01   -0.2765042785E+01    0.6253738759E+00    0.1187371386E+01    0.2259972000E+01
      3560   -0.3192469707E+01   -0.2908527810E+01    0.7796333753E+00    0.2039351856E+01    0.2559993468E+01
      3561   -0.3253371249E+01   -0.2811314272E+01    0.5112809151E+00    0.1332489351E+01    0.1737339477E+01
      3562   -0.2295850084E+01   -0.3057183193E+01    0.6387404910E+00    0.1469122699E+01    0.1487064106E+01
      3563   -0.2161781219E+01   -0.2872404413E+01    0.4298566333E+00    0.1954879518E+01    0.1385395080E+01
      3564   -0.3110142197E+01   -0.2888808103E+01    0.4598461349E+00    0.1508439879E+01    0.1353878146E+01
      3565   -0.3359525520E+01   -0.2650122336E+01    0.3103219656E+00    0.1523767426E+01    0.1533571281E+01
      3566   -0.4142709729E+01   -0.2928130909E+01    0.6562010273E+00    0.9869232269E+00    0.1840359173E+01
      3567   -0.3012336863E+01   -0.2603778089E+01    0.2304673282E+00    0.1564144830E+01    0.1392104506E+01
      3568   -0.2910097361E+01   -0.2837042068E+01    0.4103130820E+00    0.2780254213E+01    0.1588754000E+01
      3569   -0.2341989271E+01   -0.2564864020E+01    0.3126872640E+00    0.1150393929E+01    0.1722643790E+01
      3570   -0.2866463327E+01   -0.2542831320E+01    0.3222663767E+00    0.1017405451E+01    0.1796546317E+01
      3571   -0.2607304278E+01   -0.2500876379E+01    0.3126872640E+00    0.1037849652E+01    0.1892199894E+01
      3572   -0.2906580767E+01   -0.2547632890E+01    0.3272736189E+00    0.7296456198E+00    0.1741744886E+01
      3573   -0.3076759609E+01   -0.2937767323E+01    0.5102580977E+00    0.1248788324E+01    0.1336342604E+01
      3574   -0.2692505460E+01   -0.2885252001E+01    0.4738110901E+00    0.1119254244E+01    0.1336020028E+01
      3575   -0.3003491393E+01   -0.2893265060E+01    0.4531480876E+00    0.1362708313E+01    0.1286610884E+01
      3576   -0.2847713797E+01   -0.2372148179E+01    0.1900648077E+00    0.5798899208E+00    0.1742397823E+01
      3577   -0.2917217142E+01   -0.2566742528E+01    0.1278817685E+00    0.2188361612E+01    0.1259029085E+01
      3578   -0.3206913295E+01   -0.3308298220E+01    0.8693539998E+00    0.1892157300E+01    0.1652601485E+01
      3579   -0.3164948343E+01   -0.3065230645E+01    0.6317481201E+00    0.1463589077E+01    0.1436428463E+01
      3580   -0.3667575680E+01   -0.2889714976E+01    0.4615859607E+00    0.1534207593E+01    0.1362685619E+01
      3581   -0.3707759440E+01   -0.2860245212E+01    0.4596961339E+00    0.7783314878E+00    0.1290840879E+01
      3582   -0.3694663681E+01   -0.2647891778E+01    0.2379905853E+00    0.1891429052E+01    0.1353191884E+01
      3583   -0.2420217203E+01   -0.2676210581E+01    0.4615859607E+00    0.1339416387E+01    0.1965167678E+01
      3584   -0.3245657016E+01   -0.2994474322E+01    0.5691475945E+00    0.1184890593E+01    0.1365978891E+01
      3585   -0.2920821287E+01   -0.2592863575E+01    0.2397783156E+00    0.2186889434E+01    0.1585200481E+01
      3586   -0.2935544632E+01   -0.2879162409E+01    0.5008345476E+00    0.1701403512E+01    0.1570467814E+01
      3587   -0.3643987536E+01   -0.3554043412E+01    0.9278614713E+00    0.2298998390E+01    0.1208035474E+01
      3588   -0.2571866340E+01   -0.3002112508E+01    0.3048809086E+00    0.2356231211E+01    0.6245301805E+00
      3589   -0.3598611523E+01   -0.3594851448E+01    0.9199761915E+00    0.2348396704E+01    0.1066811494E+01
      3590   -0.3216816317E+01   -0.3025012451E+01    0.5691475945E+00    0.1636744185E+01    0.1365978891E+01
      3591   -0.2299296889E+01   -0.3088112663E+01    0.6506157075E+00    0.1745374763E+01    0.1493180855E+01
      3592   -0.2677782153E+01   -0.2961874057E+01    0.4595942454E+00    0.1889569005E+01    0.1210697842E+01
      3593   -0.2950784691E+01   -0.3004208608E+01    0.4242956475E+00    0.3650263152E+01    0.1313471024E+01
      3594   -0.2627089285E+01   -0.2893627803E+01    0.3382199910E+00    0.3315622189E+01    0.1266444304E+01
      3595   -0.2889412647E+01   -0.2883966539E+01    0.3712586917E+00    0.2425195089E+01    0.1234110916E+01
      3596   -0.2823910768E+01   -0.2707556072E+01    0.3370877479E+00    0.1494782208E+01    0.1451841790E+01
      3597   -0.3071095891E+01   -0.2336419068E+01    0.1119059989E+00    0.1309057855E+01    0.1715140306E+01
      3598   -0.2388277435E+01   -0.2858386852E+01    0.5486579779E+00    0.1494233260E+01    0.1763943012E+01
      3599   -0.3360520484E+01   -0.3280440721E+01    0.6962750711E+00    0.1967517387E+01    0.1125211725E+01
      3600   -0.2472371001E+01   -0.2748661015E+01    0.4111799438E+00    0.1379133013E+01    0.1572908125E+01
      3601   -0.2686134256E+01   -0.2876125210E+01    0.5028507428E+00    0.1916676468E+01    0.1630652849E+01
      3602   -0.2290730633E+01   -0.2451704312E+01    0.3064763613E+00    0.0000000000E+00    0.1806655258E+01
      3603   -0.2440094212E+01   -0.2781382743E+01    0.5102586964E+00    0.1785807661E+01    0.1915787754E+01
      3604   -0.2329754797E+01   -0.3074651538E+01    0.6421301322E+00    0.1555451670E+01    0.1464346763E+01
      3605   -0.2484127083E+01   -0.2892946873E+01    0.4598461349E+00    0.1330499923E+01    0.1305266023E+01
      3606   -0.3732844705E+01   -0.3167360865E+01    0.6615771563E+00    0.1355353500E+01    0.1215263603E+01
      3607   -0.2237321961E+01   -0.2509426932E+01    0.1309603846E+00    0.1634066213E+01    0.1329879639E+01
      3608   -0.2272459312E+01   -0.2542734692E+01    0.1676292923E+00    0.1648086236E+01    0.1365290620E+01
      3609   -0.3454701545E+01   -0.2617576057E+01    0.2170322892E+00    0.1654792846E+01    0.1320403748E+01
      3610   -0.1889410526E+01   -0.2502853828E+01    0.2396536701E+00    0.2336533535E+01    0.1885850534E+01
      3611   -0.1917214881E+01   -0.2689755197E+01    0.4937899480E+00    0.1712768343E+01    0.2116883838E+01
      3612   -0.2168130674E+01   -0.2656798161E+01    0.4937899480E+00    0.1225123719E+01    0.2116883838E+01
      3613   -0.2739930282E+01   -0.2909920564E+01    0.4728215925E+00    0.1500701391E+01    0.1335780150E+01
      3614   -0.2525784756E+01   -0.2926692240E+01    0.4571304180E+00    0.2779838495E+01    0.1488525817E+01
      3615   -0.3448558542E+01   -0.2665818136E+01    0.3725893926E+00    0.9442790416E+00    0.1593975837E+01
      3616   -0.3607315355E+01   -0.2632213228E+01    0.3380903747E+00    0.9158719480E+00    0.1564388563E+01
      3617   -0.3239582795E+01   -0.2429390722E+01    0.1968620171E+00    0.9808856269E+00    0.1676356283E+01
      3618   -0.2863281652E+01   -0.2638173843E+01    0.2031690745E+00    0.1917933403E+01    0.1261762450E+01
      3619   -0.3151199605E+01   -0.2438769895E+01    0.1968620171E+00    0.1023748667E+01    0.1656862001E+01
      3620   -0.2647818833E+01   -0.2731484687E+01    0.2813110268E+00    0.2221825841E+01    0.1325758571E+01
      3621   -0.2966579060E+01   -0.2662872226E+01    0.3288901840E+00    0.1081712790E+01    0.1472592806E+01
      3622   -0.2545156207E+01   -0.2756682718E+01    0.5310134886E+00    0.1274895309E+01    0.1961352091E+01
      3623   -0.2172631179E+01   -0.2751213120E+01    0.2635512203E+00    0.2581193448E+01    0.1275185211E+01
      3624   -0.2730488690E+01   -0.2438942229E+01    0.1699200837E+00    0.1606276084E+01    0.1677220172E+01
      3625   -0.3378830991E+01   -0.2835909014E+01    0.3228778588E+00    0.2854963493E+01    0.1290862299E+01
      3626   -0.2521434514E+01   -0.2477406265E+01    0.1699200837E+00    0.1740252979E+01    0.1588777396E+01
      3627   -0.3362517275E+01   -0.2761619619E+01    0.3006278401E+00    0.1938879797E+01    0.1247545817E+01
      3628   -0.3732844705E+01   -0.2835706285E+01    0.3364953524E+00    0.2409874731E+01    0.1250299799E+01
      3629   -0.3987192291E+01   -0.3093707145E+01    0.7556772135E+00    0.1891163406E+01    0.1886271696E+01
      3630   -0.3094207896E+01   -0.3246102716E+01    0.8620718387E+00    0.1647615119E+01    0.1763581288E+01
      3631   -0.3183763341E+01   -0.3122093287E+01    0.6733445488E+00    0.1921348629E+01    0.1509026862E+01
      3632   -0.3015926120E+01   -0.3088249053E+01    0.6816482032E+00    0.1641215307E+01    0.1583926969E+01
      3633   -0.3530188289E+01   -0.2934351768E+01    0.4586181236E+00    0.1605036532E+01    0.1232102438E+01
      3634   -0.3777301733E+01   -0.3298175487E+01    0.9128440127E+00    0.1687801415E+01    0.1798927028E+01
      3635   -0.3048665882E+01   -0.3004207658E+01    0.5796266950E+00    0.1710604931E+01    0.1481487635E+01
      3636   -0.4348789850E+01   -0.2880813103E+01    0.4306866114E+00    0.1860876090E+01    0.1344005989E+01
      3637   -0.3248726286E+01   -0.2993372530E+01    0.5610404902E+00    0.1440558995E+01    0.1391911144E+01
      3638   -0.3025491531E+01   -0.3016667247E+01    0.5796266950E+00    0.1610675700E+01    0.1423707649E+01
      3639   -0.4590185183E+01   -0.3242237827E+01    0.8132273871E+00    0.2090985615E+01    0.1688518430E+01
      3640   -0.3400124566E+01   -0.2830675430E+01    0.3914652384E+00    0.1655793142E+01    0.1311135907E+01
      3641   -0.3542128696E+01   -0.3129835818E+01    0.7363656426E+00    0.1531896074E+01    0.1634701333E+01
      3642   -0.3540618068E+01   -0.3231112790E+01    0.7361843738E+00    0.1944477140E+01    0.1413330029E+01
      3643   -0.3004806782E+01   -0.2692017063E+01    0.3248518597E+00    0.7990435344E+00    0.1312876775E+01
      3644   -0.2899631868E+01   -0.2473844849E+01    0.1282133595E+00    0.1020358424E+01    0.1302208895E+01
      3645   -0.2492145072E+01   -0.2684050252E+01    0.4119668139E+00    0.1393304744E+01    0.1772940852E+01
      3646   -0.2821025066E+01   -0.2782442713E+01    0.4577897719E+00    0.5445403748E+00    0.1470399195E+01
      3647   -0.3446125465E+01   -0.3138915745E+01    0.6955520335E+00    0.1777551635E+01    0.1509593422E+01
      3648   -0.3043834933E+01   -0.3135350746E+01    0.6955520335E+00    0.1891766499E+01    0.1543528170E+01
      3649   -0.3610846325E+01   -0.3332031777E+01    0.8859819389E+00    0.1981273442E+01    0.1659527018E+01
      3650   -0.3422516243E+01   -0.3132089643E+01    0.6955520335E+00    0.1843513992E+01    0.1543528170E+01
      3651   -0.3270031375E+01   -0.3019341622E+01    0.5503417488E+00    0.1664560983E+01    0.1320616173E+01
      3652   -0.3411176109E+01   -0.3111511482E+01    0.6190931870E+00    0.1532056100E+01    0.1265357349E+01
      3653   -0.3000003040E+01   -0.3057870420E+01    0.6574452718E+00    0.1539259809E+01    0.1566956951E+01
      3654   -0.2832684733E+01   -0.2972898617E+01    0.4649636501E+00    0.3127473220E+01    0.1448577999E+01
      3655   -0.3459679286E+01   -0.2921235795E+01    0.5471801084E+00    0.1732800638E+01    0.1618075661E+01
      3656   -0.2562250547E+01   -0.2748006819E+01    0.4820588397E+00    0.2528217137E+01    0.2064977897E+01
      3657   -0.3359525520E+01   -0.3496852921E+01    0.8508058701E+00    0.2034847431E+01    0.1047423964E+01
      3658   -0.3037160631E+01   -0.3207878997E+01    0.7470062184E+00    0.1802742223E+01    0.1493565165E+01
      3659   -0.4003518975E+01   -0.3278979643E+01    0.7020474723E+00    0.2076639292E+01    0.1172678202E+01
      3660   -0.2882731025E+01   -0.2910741840E+01    0.4628135424E+00    0.1928097087E+01    0.1383951310E+01
      3661   -0.3046243690E+01   -0.3130867083E+01    0.6574452718E+00    0.1571482094E+01    0.1353982858E+01
      3662   -0.3777301733E+01   -0.3136243187E+01    0.7105175412E+00    0.1690738763E+01    0.1554155906E+01
      3663   -0.2928120569E+01   -0.3296939863E+01    0.8628969199E+00    0.1703751923E+01    0.1625094612E+01
      3664   -0.3860142944E+01   -0.3252398861E+01    0.7726146433E+00    0.1929434516E+01    0.1478123232E+01
      3665   -0.2621603371E+01   -0.2697527209E+01    0.2439815486E+00    0.2592016831E+01    0.1367999819E+01
      3666   -0.3066516255E+01   -0.3035229875E+01    0.5594494248E+00    0.1514742150E+01    0.1275351743E+01
      3667   -0.3838652964E+01   -0.3030486566E+01    0.5948212745E+00    0.1496751815E+01    0.1413992998E+01
      3668   -0.2991402808E+01   -0.3036701938E+01    0.5594494248E+00    0.1536523339E+01    0.1275351743E+01
      3669   -0.2344862238E+01   -0.2700627154E+01    0.3779794308E+00    0.1474826848E+01    0.1616636226E+01
      3670   -0.3202045197E+01   -0.3343166451E+01    0.7695260504E+00    0.2353537364E+01    0.1280175140E+01
      3671   -0.3221130586E+01   -0.3087153338E+01    0.5771874595E+00    0.3020133907E+01    0.1489372156E+01
      3672   -0.2327902789E+01   -0.2593083488E+01    0.3464636582E+00    0.2306577703E+01    0.1995027183E+01
      3673   -0.2899631868E+01   -0.3278621139E+01    0.7977566944E+00    0.1918765201E+01    0.1488101401E+01
      3674   -0.3879449100E+01   -0.2998198777E+01    0.6293621639E+00    0.1644499488E+01    0.1666146687E+01
      3675   -0.3515710129E+01   -0.2918566249E+01    0.5175307311E+00    0.1537413827E+01    0.1479072318E+01
      3676   -0.2619790025E+01   -0.2481801835E+01    0.1701191064E+00    0.1788773169E+01    0.1586140507E+01
      3677   -0.2663541667E+01   -0.2654952456E+01    0.2193004241E+00    0.1889052575E+01    0.1263823731E+01
      3678   -0.3739945316E+01   -0.3092920027E+01    0.6308127550E+00    0.1983651486E+01    0.1455473004E+01
      3679   -0.3163680316E+01   -0.2987181105E+01    0.5358109571E+00    0.2164984420E+01    0.1466445535E+01
      3680   -0.3324228072E+01   -0.2973143362E+01    0.4384717283E+00    0.2471874876E+01    0.1218703177E+01
      3681   -0.3052079807E+01   -0.3045007454E+01    0.5704155881E+00    0.1753241866E+01    0.1334115203E+01
      3682   -0.1782516240E+01   -0.2201699213E+01    0.1379134945E+00    0.1351675429E+01    0.2223083309E+01
      3683   -0.3430634284E+01   -0.2675491600E+01    0.3839771015E+00    0.1861718484E+01    0.1792570023E+01
      3684   -0.2759452499E+01   -0.3098252350E+01    0.6942669773E+00    0.1418631959E+01    0.1554280185E+01
      3685   -0.2872897471E+01   -0.2699151007E+01    0.5193510125E+00    0.1264790018E+01    0.2090099676E+01
      3686   -0.2838634095E+01   -0.3073657326E+01    0.6421301322E+00    0.1540740930E+01    0.1464346763E+01
      3687   -0.3603812862E+01   -0.3166176765E+01    0.8655451705E+00    0.1625930640E+01    0.2012107813E+01
      3688   -0.2995681636E+01   -0.3068577825E+01    0.5468049478E+00    0.2946301672E+01    0.1420254692E+01
      3689   -0.1943095416E+01   -0.2202175028E+01    0.1589003305E+00    0.1279011509E+01    0.2282848400E+01
      3690   -0.2258848953E+01   -0.2551415392E+01    0.2147186110E+00    0.1354721073E+01    0.1450005914E+01
      3691   -0.3134900172E+01   -0.2443227666E+01    0.1694973553E+00    0.1687425869E+01    0.1679295808E+01
      3692   -0.2616185890E+01   -0.2838021830E+01    0.4463764084E+00    0.1579255734E+01    0.1472245460E+01
      3693   -0.3818176413E+01   -0.2813585741E+01    0.4313841806E+00    0.1285269772E+01    0.1431714358E+01
      3694   -0.2832684733E+01   -0.3135942331E+01    0.6828253933E+00    0.2021168925E+01    0.1521983842E+01
      3695   -0.3214675149E+01   -0.3063771450E+01    0.5704155881E+00    0.2030880978E+01    0.1334115203E+01
      3696   -0.2774692528E+01   -0.3793322714E+01    0.1199598912E+01    0.1779036624E+01    0.1366359812E+01
      3697   -0.2335358682E+01   -0.2457788589E+01    0.1701191064E+00    0.1791391214E+01    0.1658887741E+01
      3698   -0.2406714709E+01   -0.3088930774E+01    0.6058315739E+00    0.1518538587E+01    0.1282514832E+01
      3699   -0.3527253787E+01   -0.3092787061E+01    0.6058315739E+00    0.1575597639E+01    0.1282514832E+01
      3700   -0.2974697003E+01   -0.2765184732E+01    0.3754548274E+00    0.2118057836E+01    0.1544087957E+01
      3701   -0.2359519259E+01   -0.2505356367E+01    0.1790996493E+00    0.1810794022E+01    0.1552286800E+01
      3702   -0.2543635030E+01   -0.2518551391E+01    0.1424753068E+00    0.1782772343E+01    0.1374343346E+01
      3703   -0.2530179015E+01   -0.3849643935E+01    0.1246458246E+01    0.1851016425E+01    0.1381228030E+01
      3704   -0.3148745933E+01   -0.3146468222E+01    0.7426450164E+00    0.1327245278E+01    0.1565817219E+01
      3705   -0.2732829915E+01   -0.3410146473E+01    0.9500632254E+00    0.1437095948E+01    0.1545961291E+01
      3706   -0.2515701158E+01   -0.2903968893E+01    0.5108878160E+00    0.1251103444E+01    0.1440734643E+01
      3707   -0.3368563334E+01   -0.2530208053E+01    0.2368154542E+00    0.1828128562E+01    0.1689983489E+01
      3708   -0.2756963688E+01   -0.2578534949E+01    0.2150453012E+00    0.9298445377E+00    0.1283277211E+01
      3709   -0.2665547656E+01   -0.2807872160E+01    0.3147257811E+00    0.1350703256E+01    0.1039935227E+01
      3710   -0.2787814261E+01   -0.2598730987E+01    0.2322766336E+00    0.8766155369E+00    0.1274094122E+01
      3711   -0.2548214638E+01   -0.2981180801E+01    0.5262972431E+00    0.1149704609E+01    0.1243702551E+01
      3712   -0.2226214067E+01   -0.2767045560E+01    0.3394216402E+00    0.1889571199E+01    0.1361625943E+01
      3713   -0.2853874135E+01   -0.2478398266E+01    0.1231335951E+00    0.9225842316E+00    0.1250256287E+01
      3714   -0.3614406237E+01   -0.2922569090E+01    0.4996154846E+00    0.1380769488E+01    0.1370350589E+01
      3715   -0.2744729184E+01   -0.2826314210E+01    0.4484051326E+00    0.1425506494E+01    0.1483548153E+01
      3716   -0.2595167480E+01   -0.3051889458E+01    0.5165144348E+00    0.1631751898E+01    0.1093624133E+01
      3717   -0.2838634095E+01   -0.2886580836E+01    0.4836603571E+00    0.1321607271E+01    0.1408802001E+01
      3718   -0.2954679760E+01   -0.2982609298E+01    0.5262972431E+00    0.1170841190E+01    0.1243702551E+01
      3719   -0.2649753339E+01   -0.2850542687E+01    0.5179424282E+00    0.1455176278E+01    0.1668415578E+01
      3720   -0.2931816736E+01   -0.3186003784E+01    0.7736601078E+00    0.1617770654E+01    0.1618233170E+01
      3721   -0.1835647352E+01   -0.2381529509E+01    0.1509858074E+00    0.1858002763E+01    0.1832504960E+01
      3722   -0.2508639287E+01   -0.2895251678E+01    0.4598461349E+00    0.1364602686E+01    0.1305266023E+01
      3723   -0.4476344562E+01   -0.3271603297E+01    0.8074265236E+00    0.1607688673E+01    0.1480982366E+01
      3724   -0.2204815897E+01   -0.3051631218E+01    0.5713053324E+00    0.1610502659E+01    0.1288404907E+01
      3725   -0.2872897471E+01   -0.3099718477E+01    0.6942669773E+00    0.1440325327E+01    0.1554280185E+01
