mpid,band_gap
mp-1174602,0.8870999999999998
mp-1174603,0.9840999999999998
mp-1174606,1.0044999999999997
mp-1174607,0.7633999999999999
mp-1174608,0.5905
mp-1174610,0.6069
mp-1174611,1.1410999999999998
mp-1174612,0.8601999999999999
mp-1174613,0.12300000000000022
mp-1174614,1.1056
mp-1174621,1.0145000000000004
mp-1174626,0.7844000000000002
mp-1174628,0.9634999999999998
mp-1174630,0.6817000000000002
mp-1174631,0.6991999999999998
mp-1174632,0.9415
mp-1174644,0.5350000000000001
mp-1174645,0.7468999999999997
mp-1174670,1.0244
mp-1174671,0.9617
mp-1174672,0.9318
mp-1174676,0.27170000000000005
mp-1174678,0.08360000000000012
mp-1174682,1.2708
mp-1174684,0.2605999999999997
mp-1174686,0.8792999999999997
mp-1174692,0.7526999999999999
mp-1174696,0.6412999999999998
mp-1174697,0.15839999999999987
mp-1174701,0.23270000000000035
mp-1174703,0.08709999999999996
mp-1174704,0.3104
mp-1174710,0.22049999999999992
mp-1174714,0.04319999999999968
mp-1174718,0.3014000000000001
mp-1174720,0.18230000000000013
mp-1174721,0.06879999999999997
mp-1174727,0.11880000000000024
mp-1174729,0.07609999999999983
mp-1174730,0.45120000000000005
mp-1174731,0.20940000000000003
mp-1174732,0.06729999999999992
mp-1174736,0.03589999999999982
mp-1174738,0.08260000000000023
mp-1174742,0.11359999999999992
mp-1174748,0.17779999999999996
mp-1174749,0.24079999999999968
mp-1174751,0.19490000000000007
mp-1174755,0.02970000000000006
mp-1174759,0.22489999999999988
mp-1174762,0.2601
mp-1174765,0.3571
mp-1174767,0.04269999999999996
mp-1174773,0.31190000000000007
mp-1174776,0.23270000000000035
mp-1174783,1.1574
mp-1174784,0.20909999999999984
mp-1174785,0.1394000000000002
mp-1174786,0.9939999999999998
mp-1174794,0.026499999999999968
mp-1174806,0.6152000000000002
mp-1174810,0.1488999999999998
mp-1174824,0.026399999999999757
mp-1174825,0.355
mp-1174840,0.2512000000000003
mp-1174841,0.027099999999999902
mp-1174844,0.16569999999999974
mp-1174846,0.19930000000000003
mp-1174850,0.21839999999999993
mp-1174873,0.007300000000000306
mp-1173981,0.3973
mp-1174018,0.43640000000000034
mp-1174023,0.40200000000000014
mp-1174024,0.7245999999999997
mp-1174058,0.4469000000000003
mp-1174071,0.6971000000000003
mp-1174093,0.4879000000000002
mp-1174105,0.6694
mp-1174126,0.5160999999999998
mp-1174135,0.2802000000000002
mp-1287590,0.5541
mp-861547,0.43489999999999984
mp-752745,0.6985999999999999
mp-779026,1.1417000000000002
mp-756944,0.6756000000000002
mp-754440,0.07279999999999998
mp-1177331,1.1303999999999998
mp-768594,0.7532000000000001
mp-768620,0.7531000000000003
mp-768647,0.7532000000000001
mp-768649,0.7544
mp-768712,0.7557
mp-765258,0.7818999999999998
mp-756264,0.06219999999999981
mp-807965,0.001100000000000101
mp-756835,0.5739000000000001
mp-763910,0.8620000000000005
mp-757199,0.9842
mp-1177336,0.4596
mp-755746,0.0038000000000000256
mp-1344975,0.06789999999999985
mp-753501,0.9809
mp-759014,0.9809
mp-755396,0.9717999999999998
mp-753101,0.7303
mp-759491,1.4989
mp-766389,0.13239999999999996
mp-1177475,1.3024999999999998
mp-757635,1.4716000000000002
mp-755688,0.27649999999999997
mp-752920,0.7429999999999999
mp-775961,1.0090000000000003
mp-1192737,1.0650000000000002
mp-768721,1.2855999999999996
mp-752544,0.5014999999999996
mp-755727,1.1428000000000003
mp-1177349,0.5625
mp-1177364,0.5267999999999997
mp-774323,0.5027000000000001
mp-774389,0.31710000000000016
mp-774458,0.5732000000000002
mp-776134,0.2330000000000001
mp-777395,0.4958
mp-850462,0.5190000000000001
mp-757477,0.7046000000000001
mp-1177391,0.8956
mp-756896,0.7128999999999999
mp-759213,0.24739999999999984
mp-863382,0.6434000000000006
mp-771059,1.3308999999999997
mp-765095,0.7717999999999998
mp-757731,0.5650999999999997
mp-765650,0.26729999999999965
mp-770744,1.3262999999999998
mp-1177325,1.1374
mp-754740,1.3413
mp-770954,1.1347999999999998
mp-1177321,1.0596999999999999
mp-776390,1.2178999999999998
mp-774896,0.5170999999999997
mp-774825,0.7834999999999996
mp-765948,0.16690000000000005
mp-1177319,0.46199999999999974
mp-775145,0.021599999999999397
mp-764250,0.4647999999999999
mp-754367,0.5108000000000001
mp-861480,1.0861999999999998
mp-867556,0.7168000000000001
mp-753666,0.23079999999999945
mp-779209,0.5055999999999994
mp-768591,1.1055000000000001
mp-774703,0.31400000000000006
mp-1177365,0.31179999999999986
mp-775754,0.22339999999999982
mp-776847,0.42490000000000006
mp-1177484,0.36240000000000006
mp-1177356,0.22650000000000015
mp-757062,0.12340000000000018
mp-771179,0.04290000000000038
mp-770888,0.13159999999999972
mp-1177461,0.6174
mp-1273584,0.8083
mp-887374,0.8588
mp-887412,0.5895000000000001
mp-887424,0.4981
mp-690581,0.8755999999999999
mp-34038,1.3869000000000002
mp-686744,1.3467000000000002
mp-771042,0.013499999999999845
mp-778109,0.06489999999999974
mp-776075,0.43640000000000034
mp-758746,0.43869999999999987
mp-752667,1.3786999999999998
mp-1213311,0.0615
mp-1176951,0.18050000000000033
mp-1211124,1.3726
mp-1224499,0.5490999999999999
mp-1176934,0.7987000000000002
mp-767539,0.8037000000000001
mp-772980,1.0665000000000002
mp-769458,0.025700000000000056
mp-758706,0.06319999999999926
mp-1176962,0.05149999999999988
mp-758994,0.009400000000000297
mp-758142,1.3799000000000001
mp-861187,1.3897
mp-867832,0.34909999999999997
mp-757139,0.05600000000000005
mp-758326,0.3759999999999999
mp-765630,1.2772999999999999
mp-753701,1.1776
mp-801743,0.27270000000000005
mp-1176990,0.04390000000000027
mp-769109,0.9196
mp-1176900,0.06170000000000009
mp-1176902,1.4619
mp-1176903,1.3871
mp-1176905,9.999999999998899e-05
mp-1176906,1.4649999999999999
mp-1176908,1.2342
mp-1176909,1.1723
mp-1176912,1.3642
mp-1176914,1.4555999999999998
mp-1176916,1.1059
mp-1176917,1.0851
mp-1176918,1.1982
mp-1176919,1.4247999999999998
mp-1176920,1.4697000000000002
mp-1176922,0.8420000000000001
mp-1176923,1.3890000000000002
mp-1176925,1.4459
mp-1176927,0.9571000000000001
mp-1176928,0.9865
mp-1176929,0.08830000000000005
mp-1176930,1.3145
mp-1176932,0.3980999999999999
mp-1176935,1.1969
mp-1176938,1.0791
mp-1176942,1.3001999999999998
mp-1176943,1.1042
mp-1176947,1.4889999999999999
mp-1176948,0.9114000000000001
mp-1176998,1.1640000000000001
mp-1177035,1.3452
mp-1177041,0.9714
mp-1177068,1.1456
mp-1177106,1.0171
mp-1177111,1.4272999999999998
mp-504367,1.4956999999999998
mp-757184,1.4529
mp-757213,1.2362
mp-757217,1.0602
mp-757400,0.7614
mp-757509,0.007100000000000106
mp-757517,1.3142
mp-757536,1.0446
mp-757591,1.2115
mp-757631,0.9566000000000001
mp-757632,1.3968
mp-757882,0.02079999999999993
mp-759755,1.2262
mp-760070,0.8567999999999999
mp-760114,1.3947
mp-760124,1.3717000000000001
mp-760160,1.4484
mp-760201,1.3188
mp-760259,1.2873
mp-771835,0.7957000000000001
mp-771874,0.11099999999999999
mp-772026,1.0314
mp-772075,1.4841
mp-772078,1.2014999999999998
mp-772081,1.3295
mp-772092,0.009700000000000042
mp-772104,0.4661000000000002
mp-772112,0.9861
mp-772139,1.1178
mp-772196,1.3211
mp-772227,1.3586
mp-772239,1.4447
mp-772361,1.3312
mp-772407,1.1338
mp-772557,1.4152
mp-772642,0.9331999999999999
mp-772646,1.1088
mp-772675,1.1502
mp-772709,1.1004
mp-772719,1.0847
mp-772961,0.7631999999999999
mp-772963,1.0267
mp-772985,1.4081
mp-773684,1.4136
mp-773693,0.7807999999999999
mp-774273,1.4243000000000001
mp-774880,0.6381000000000001
mp-775699,1.1404
mp-771087,0.22489999999999988
mp-771515,1.1157
mp-760815,0.44510000000000005
mp-764771,0.6765000000000003
mp-1639812,0.020799999999999486
mp-1641618,0.7228000000000003
mp-765677,0.8316999999999997
mp-757109,0.6558999999999999
mp-863880,1.1222000000000003
mp-864432,0.7984
mp-1198972,0.09200000000000008
mp-1402504,0.20310000000000006
mp-755498,0.6775
mp-764768,1.0772
mp-850281,0.9001999999999999
mp-767321,0.3237000000000001
mp-768163,0.7913000000000001
mp-1212183,0.07399999999999984
mp-1029517,1.1365000000000003
mp-773078,0.20639999999999947
mp-1370991,1.0918
mp-849470,1.2277
mp-861786,0.2553000000000001
mp-1174196,0.007299999999999862
mp-1174223,0.04490000000000016
mp-1174245,0.5151000000000003
mp-1174246,0.4598
mp-1174266,0.3760999999999999
mp-1174271,0.6856
mp-1174274,0.9184000000000001
mp-1174292,0.5903
mp-1174293,0.5083000000000002
mp-1174307,0.49160000000000004
mp-1174313,1.0682
mp-1174315,0.02069999999999994
mp-1174364,0.8724000000000003
mp-1174365,0.5137
mp-1174374,0.31099999999999994
mp-1174377,0.2096
mp-1174391,0.7082000000000002
mp-1174403,0.3349000000000002
mp-1174431,0.2528999999999999
mp-1174494,0.03489999999999993
mp-1640700,0.5946000000000002
mp-1648494,0.35970000000000013
mp-1651230,0.0956999999999999
mp-1653728,0.41270000000000007
mp-1666632,0.238
mp-1979024,0.15500000000000025
mp-757971,0.2248000000000001
mp-771209,1.1508
mp-771074,0.6721
mp-860886,0.8933999999999997
mp-1222572,0.32089999999999996
mp-1223167,0.07050000000000001
mp-1223068,0.29139999999999944
mp-1367805,0.007900000000000018
mp-753111,1.3649999999999998
mp-761017,0.6465000000000001
mp-756862,0.018299999999999983
mp-756759,1.4919
mp-765575,1.1313
mp-1176890,0.015199999999999658
mp-764896,0.8384
mp-849710,1.1069999999999998
mp-1177019,0.028299999999999992
mp-754420,0.27070000000000005
mp-752471,0.3176
mp-1245361,0.3038999999999996
mp-769526,0.10109999999999975
mp-802479,0.34010000000000007
mp-1323692,0.9351999999999998
mp-675534,0.25849999999999973
mp-34461,0.9097999999999997
mp-690435,0.8300000000000001
mp-694974,0.2915000000000001
mp-1174485,0.9380000000000002
mp-1174493,1.3066
mp-1174495,1.1590000000000003
mp-1174501,1.1445999999999996
mp-1174506,1.4909999999999997
mp-1174511,0.5781000000000001
mp-1174512,1.2626
mp-1174514,0.8433999999999999
mp-1174515,1.1526999999999998
mp-1174516,0.9628000000000001
mp-1174523,1.1319999999999997
mp-1174527,1.0262000000000002
mp-1174528,0.7944999999999998
mp-1174530,0.6963000000000004
mp-1174533,0.6627999999999998
mp-1174535,0.7739000000000003
mp-1174539,0.9338000000000002
mp-1174543,0.8361999999999998
mp-1174545,1.1097000000000001
mp-1174555,0.5972
mp-1174569,1.2604000000000002
mp-1174576,1.2052
mp-1174656,0.6038000000000001
mp-1174700,0.9017
mp-1174708,0.6114000000000002
mp-1174838,0.37729999999999997
mp-1174854,1.2161
mp-1174855,1.0645000000000002
mp-1174863,1.1019
mp-1174864,1.052
mp-1174868,0.5661999999999998
mp-1174869,0.4664999999999999
mp-1174871,1.0089000000000001
mp-1174872,1.3863000000000003
mp-1174874,0.7559
mp-1174880,0.07230000000000025
mp-1174881,1.0150000000000001
mp-1174884,0.45999999999999996
mp-1174886,1.3209
mp-1174887,0.9155000000000002
mp-1174891,1.3423000000000003
mp-1174895,0.053400000000000336
mp-1174903,1.0779999999999998
mp-1174905,0.15980000000000016
mp-1174906,0.7034000000000002
mp-1174912,0.5342000000000002
mp-1174918,0.49770000000000003
mp-1174919,1.2104
mp-1174920,0.7672999999999996
mp-1174921,1.0933000000000002
mp-1174922,0.9466999999999999
mp-1174923,0.5959000000000003
mp-1174924,0.9116000000000004
mp-1174925,0.9586999999999999
mp-1174927,0.44010000000000016
mp-1174928,0.7089000000000003
mp-1174929,0.11169999999999991
mp-1174930,0.41369999999999996
mp-1174932,0.8145000000000002
mp-1174933,1.1696
mp-1174934,0.7867000000000002
mp-1174935,0.9293
mp-1174937,0.7601999999999998
mp-1174938,0.31679999999999975
mp-1174939,1.3271000000000002
mp-1174940,0.7334999999999998
mp-1174943,0.7172000000000001
mp-1174949,1.0948000000000002
mp-1174951,0.5341
mp-1174953,0.2772999999999999
mp-1174955,0.7160000000000002
mp-1174956,1.1139999999999999
mp-1174963,0.887
mp-1174964,0.8363999999999998
mp-1174972,0.5584000000000002
mp-1174973,0.9201000000000001
mp-1174985,0.8408000000000002
mp-1174988,0.4527000000000001
mp-1174997,0.45330000000000004
mp-1174999,0.42289999999999983
mp-1175015,0.27470000000000017
mp-1175016,0.0806
mp-1175025,0.6048999999999998
mp-1175034,0.5069999999999997
mp-1175042,0.05379999999999985
mp-1175047,0.029100000000000126
mp-1175048,0.12179999999999991
mp-1175049,0.13200000000000012
mp-1175056,0.16749999999999998
mp-1175058,0.1583000000000001
mp-1175061,0.09200000000000008
mp-1175063,1.1243000000000003
mp-1175064,0.31689999999999996
mp-1175065,0.23409999999999975
mp-1175069,0.00849999999999973
mp-1175073,0.8329
mp-1175078,0.5476000000000001
mp-1175080,0.2490000000000001
mp-1175081,0.49639999999999995
mp-1175083,0.044700000000000184
mp-1175085,0.36160000000000014
mp-1175089,0.7530999999999999
mp-1175098,0.05569999999999986
mp-1175102,0.046499999999999986
mp-1175110,0.08009999999999984
mp-1175151,0.10999999999999988
mp-1175152,0.4577
mp-1175188,0.01470000000000038
mp-1639121,0.4128000000000003
mp-1648338,0.49179999999999957
mp-1649779,0.8862999999999999
mp-1978268,0.3621000000000003
mp-1979362,0.26960000000000006
mp-1176968,1.4371
mp-757328,1.2326
mp-767011,1.2906000000000004
mp-771313,0.07040000000000002
mp-759545,0.08190000000000008
mp-1176894,0.3777999999999999
mp-1176907,0.30179999999999985
mp-1176910,0.2165999999999999
mp-1176911,0.012699999999999712
mp-1176940,0.2872000000000001
mp-1176957,0.1302000000000001
mp-1177028,0.1341000000000001
mp-1177043,0.015099999999999891
mp-1177074,0.23550000000000004
mp-1177127,0.07269999999999999
mp-849679,0.15139999999999998
mp-849806,0.14900000000000002
mp-1174885,0.7947000000000002
mp-1175125,0.5983
mp-1175148,0.8826999999999998
mp-1175149,0.6741000000000001
mp-1175153,0.7410000000000001
mp-1175158,0.9223999999999997
mp-1175159,0.8702999999999999
mp-1175160,0.7075
mp-1175161,0.7740999999999998
mp-1175162,0.7612000000000001
mp-1175164,0.21120000000000028
mp-1175169,0.7356000000000003
mp-1175172,0.746
mp-1175175,0.4855999999999998
mp-1175183,0.5065999999999997
mp-1175184,0.6483000000000003
mp-1175186,0.7385000000000002
mp-1175187,0.7872000000000003
mp-1175194,0.8353999999999999
mp-1175195,0.8375999999999997
mp-1175198,0.6557999999999997
mp-1175199,0.9034
mp-1175201,0.4598
mp-1175202,0.49929999999999986
mp-1175203,0.8702000000000001
mp-1175206,0.8239000000000001
mp-1175214,0.7606000000000002
mp-1175216,0.48039999999999994
mp-1175217,0.8443
mp-1175219,0.6917
mp-1175221,0.44499999999999984
mp-1175222,0.8675000000000002
mp-1175225,1.4619
mp-1175226,0.5178000000000003
mp-1175230,0.4378000000000002
mp-1175239,0.8733
mp-1175243,0.6255999999999999
mp-1175244,0.4348000000000001
mp-1175245,0.5
mp-1175246,0.8252000000000002
mp-1175250,0.4544999999999999
mp-1175252,0.5657999999999999
mp-1175253,0.6326
mp-1175254,0.021899999999999586
mp-1175256,0.7477
mp-1175259,0.6183999999999998
mp-1175263,0.6513999999999998
mp-1175264,0.6682999999999999
mp-1175265,1.0080999999999998
mp-1175266,1.1879
mp-1175268,0.6895000000000002
mp-1175269,0.8241
mp-1175270,0.42749999999999977
mp-1175271,0.11739999999999995
mp-1175272,0.7963
mp-1175274,0.8874
mp-1175275,0.7710000000000004
mp-1175277,0.7693999999999996
mp-1175278,0.8882999999999996
mp-1175282,0.1644000000000001
mp-1175283,0.2643
mp-1175284,0.46499999999999986
mp-1175286,0.34529999999999994
mp-1175287,0.2368999999999999
mp-1175288,1.2319999999999998
mp-1175291,0.2083999999999997
mp-1175292,0.10880000000000001
mp-1175294,0.7479
mp-1175295,0.7254
mp-1175296,0.39139999999999997
mp-1175300,0.9809000000000001
mp-1175301,0.1695000000000002
mp-1175302,0.8707000000000003
mp-1175305,0.6233999999999997
mp-1175307,0.43230000000000013
mp-1175309,0.4546000000000001
mp-1175311,0.6909999999999998
mp-1175329,0.7054999999999998
mp-1175348,0.09870000000000001
mp-1175352,0.16590000000000016
mp-1639391,0.7488000000000001
mp-1639498,0.3913000000000002
mp-1639755,0.3580000000000001
mp-1640193,0.6360999999999999
mp-1640528,0.3248000000000002
mp-1641408,0.6258000000000004
mp-1642922,0.030600000000000183
mp-1643524,0.7755999999999998
mp-1645043,0.6177000000000001
mp-1650226,0.4849000000000001
mp-1650471,0.6357999999999997
mp-1651188,0.7915000000000001
mp-1651930,0.1593
mp-1653341,0.69
mp-1666320,0.7932999999999999
mp-1666339,1.0112999999999999
mp-1666476,0.03730000000000011
mp-1667041,0.7709000000000001
mp-1667122,0.4569000000000001
mp-1667712,0.7776000000000001
mp-1977420,0.20860000000000012
mp-1977436,0.31400000000000006
mp-757726,0.9658
mp-1175308,0.9864999999999999
mp-1175313,1.0098000000000003
mp-1175314,0.9682
mp-1175318,0.6867999999999999
mp-1175323,0.6768000000000001
mp-1175325,0.8407
mp-1175326,0.8637999999999999
mp-1175335,0.6698
mp-1175340,0.4314
mp-1175343,0.4948999999999999
mp-1175344,0.6739000000000002
mp-1175349,1.0023
mp-1175351,0.5994000000000002
mp-1175354,1.2487999999999997
mp-1175357,1.2066
mp-1175359,0.9062000000000001
mp-1175362,0.9306000000000001
mp-1175363,0.8776999999999999
mp-1175373,0.5594000000000001
mp-1175375,0.3765999999999998
mp-1175378,0.2817000000000003
mp-1232439,0.08309999999999995
mp-1346728,0.16349999999999998
mp-1638910,1.3117
mp-1639032,0.79
mp-1639283,0.8968000000000003
mp-1639930,0.9777
mp-1639949,1.0463
mp-1640196,0.46709999999999985
mp-1640750,0.9539
mp-1640981,1.0151000000000003
mp-1641274,0.5373000000000001
mp-1642266,0.6751999999999998
mp-1642624,0.8197999999999999
mp-1642906,0.8207
mp-1643099,1.2079
mp-1643648,0.8451
mp-1643948,1.0926999999999998
mp-1643980,0.8113000000000001
mp-1644001,1.0619999999999998
mp-1644153,0.9553000000000003
mp-1644867,0.7704
mp-1646544,0.9474999999999998
mp-1646634,0.7646000000000002
mp-1646892,1.0485000000000002
mp-1647928,0.6913
mp-1648171,0.8045999999999998
mp-1648875,0.7679
mp-1650669,0.5268999999999999
mp-1650854,0.8241999999999998
mp-1651001,0.7225999999999999
mp-1651187,0.9919000000000002
mp-1651541,0.7842000000000002
mp-1652638,0.7618
mp-1652820,0.7072000000000003
mp-1666644,0.605
mp-1666665,0.8984999999999999
mp-1666672,0.5873999999999997
mp-1666768,0.7046000000000001
mp-1667148,0.7629000000000001
mp-1977994,0.6067
mp-1978357,0.6686999999999999
mp-756600,0.5089000000000001
mp-764764,0.25229999999999997
mp-757472,1.0261999999999998
mp-758877,1.2070000000000003
mp-779296,0.4436
mp-779313,0.39649999999999985
mp-781628,0.24890000000000012
mp-5515,0.6562000000000001
mp-753538,1.2879
mp-1245805,0.01639999999999997
mp-1374313,0.5484
mp-1662701,0.7928000000000001
mp-1663705,1.1687999999999998
mp-759513,1.1505
mp-761279,1.2277999999999998
mp-799539,0.16569999999999996
mp-1245516,0.033399999999999874
mp-34375,0.6890000000000001
mp-1211446,0.9336000000000001
mp-37839,0.6366
mp-1640236,0.5914999999999999
mp-1642504,0.6376000000000004
mp-757327,0.22489999999999988
mp-760106,1.0648
mp-753379,0.6600000000000001
mp-861543,0.0788000000000002
mp-850007,0.8331999999999999
mp-1176845,0.008499999999999952
mp-1176849,0.9552
mp-1176850,0.6026000000000002
mp-1176852,0.11769999999999992
mp-1176857,0.8939999999999999
mp-1176861,0.9248000000000003
mp-1176863,1.0035
mp-1176864,0.7826
mp-1176865,0.0045999999999999375
mp-1176866,0.9478
mp-1176869,1.0060000000000002
mp-1176870,0.3257000000000001
mp-1176871,0.08879999999999999
mp-1176872,0.044499999999999984
mp-1176878,0.17720000000000002
mp-1176881,0.40070000000000006
mp-1176897,1.0756000000000001
mp-1176941,0.05130000000000012
mp-1176972,0.7926
mp-1177038,0.09839999999999982
mp-757263,1.3010000000000002
mp-757373,1.0528
mp-757380,0.8511
mp-757432,0.3580000000000001
mp-757537,0.036499999999999755
mp-757556,0.9115
mp-757637,0.4691000000000001
mp-757679,0.46340000000000003
mp-757689,0.0030999999999998806
mp-757708,0.5752999999999999
mp-757710,0.7753000000000001
mp-760223,0.06499999999999995
mp-760789,0.8631999999999997
mp-761127,1.3010000000000002
mp-850667,0.7224999999999999
mp-850710,0.1891999999999998
mp-1176889,1.2185
mp-1176893,0.04159999999999986
mp-758444,1.3348999999999998
mp-759231,0.6661000000000001
mp-764844,1.1078999999999999
mp-766239,0.7700999999999998
mp-776654,0.8826
mp-775890,0.29780000000000006
mp-772948,1.1273
mp-759300,0.6689999999999996
mp-729675,0.8895999999999997
mp-673833,0.6063000000000001
mp-1392200,1.3787
mp-799536,1.0364
mp-771242,1.0867999999999998
mp-771579,1.3274
mp-767467,1.0522999999999998
mp-1638660,0.6687999999999998
mp-1640123,0.8665999999999998
mp-1641030,0.6249000000000002
mp-1646718,0.4015000000000002
mp-1638858,0.13139999999999996
mp-1643420,0.516
mp-1643829,0.1431
mp-758772,0.1948000000000003
mp-755081,0.016699999999999715
mp-1201314,0.1894
mp-560555,0.7427000000000001
mp-1305683,1.0674000000000001
mp-1316403,0.9538999999999997
mp-850211,0.6687000000000001
mp-27920,1.0757999999999999
mp-770861,0.45829999999999993
mp-1176846,0.8148
mp-753875,0.4548000000000001
mp-767678,0.8811
mp-756239,1.0428000000000002
mp-753974,0.7727999999999999
mp-772983,0.2701
mp-764985,0.4165000000000001
mp-774835,0.024399999999999977
mp-849393,0.2509000000000001
mp-1176835,0.0343
mp-1176834,0.030899999999999928
mp-764865,0.14789999999999992
mp-774516,0.24019999999999975
mp-777406,1.0704
mp-771196,0.8603000000000001
mp-771651,0.38000000000000034
mp-770529,0.3151999999999999
mp-772976,0.5663
mp-770513,0.9121999999999999
mp-1176848,0.5567000000000002
mp-765119,0.9127999999999998
mp-768511,0.40249999999999986
mp-774976,0.04300000000000015
mp-778882,0.06500000000000039
mp-764701,0.25160000000000027
mp-758412,0.019600000000000062
mp-1176950,0.09450000000000003
mp-780717,0.18379999999999996
mp-1176895,0.3447
mp-780716,0.0132000000000001
mp-759775,0.2562000000000002
mp-766919,0.5089000000000001
mp-780940,0.0018000000000002458
mp-766137,0.478
mp-771075,0.48450000000000004
mp-754201,0.007599999999999829
mp-769036,0.7982999999999998
mp-759457,0.2894999999999994
mp-760066,1.1136
mp-768139,1.4242000000000001
mp-777019,0.04010000000000025
mp-772920,0.7655000000000003
mp-772622,0.9131
mp-768492,0.9361999999999999
mp-768533,0.9361999999999999
mp-780178,1.392
mp-767679,1.0081000000000002
mp-776113,0.16609999999999991
mp-754266,1.0393
mp-768084,0.44869999999999965
mp-1176826,0.8073999999999999
mp-757283,1.2925000000000002
mp-757498,0.021199999999999886
mp-757784,0.931
mp-757891,0.6445000000000001
mp-849522,1.0229000000000001
mp-882371,1.0099
mp-755939,0.6165
mp-768425,0.5753999999999999
mp-776979,0.4337
mp-774501,0.046499999999999986
mp-779282,0.20630000000000015
mp-758645,0.0484
mp-758732,0.01059999999999972
mp-758799,0.5489000000000002
mp-583985,0.8798000000000001
mp-1175376,1.1528
mp-1175379,0.9235000000000002
mp-1175380,0.7593000000000001
mp-1175381,0.44819999999999993
mp-1175382,0.8984000000000001
mp-1175390,0.06659999999999999
mp-1175392,0.48750000000000027
mp-1175394,0.7616999999999998
mp-1175396,0.21660000000000013
mp-1175401,0.6325000000000003
mp-1175405,0.005300000000000082
mp-1175409,0.125
mp-1175413,0.006699999999999928
mp-1175415,0.04640000000000022
mp-1175416,0.4260999999999999
mp-1175418,0.6335000000000002
mp-1175419,0.09169999999999989
mp-1175428,0.7323999999999997
mp-1175430,0.8918999999999997
mp-1175435,0.22599999999999998
mp-1175436,0.06669999999999998
mp-1175440,0.4458000000000002
mp-1175443,0.3601000000000001
mp-1175444,0.7587000000000002
mp-1175445,0.030899999999999928
mp-1175447,0.016699999999999715
mp-1175450,0.8594999999999997
mp-1175464,0.31210000000000004
mp-1175467,0.7393000000000001
mp-1175469,0.7064000000000004
mp-1175472,0.27870000000000017
mp-1175476,0.35809999999999986
mp-1175488,0.2827000000000002
mp-1175491,0.26580000000000004
mp-1175492,0.6366999999999998
mp-1175497,0.2105999999999999
mp-1175500,0.44730000000000025
mp-1175505,0.7370000000000001
mp-1175506,0.024299999999999766
mp-1175507,0.09229999999999983
mp-1175517,0.4319000000000002
mp-1175521,0.3561000000000001
mp-1175529,0.7257
mp-1175571,0.31919999999999993
mp-728514,0.7031999999999998
mp-773157,0.22809999999999997
mp-1176819,0.15910000000000002
mp-851096,0.05259999999999998
mp-851274,0.3377000000000001
mp-758885,0.47820000000000007
mp-759279,0.5138
mp-776454,0.014699999999999935
mp-1176987,0.3859999999999997
mp-756673,0.9802999999999997
mp-761270,1.1694999999999998
mp-675918,1.0746000000000002
mp-772996,0.8924000000000003
mp-1176795,0.24760000000000004
mp-744651,0.028000000000000025
mp-1223174,0.002000000000000224
mp-759044,0.38639999999999963
mp-1176791,1.1311
mp-766830,0.2584000000000004
mp-531804,0.5088999999999997
mp-769450,0.5789
mp-690161,0.49960000000000004
mp-776365,0.3656999999999999
mp-1100574,0.3669000000000002
mp-1100582,0.014000000000000234
mp-1100590,0.0035999999999996035
mp-1100591,0.0024999999999999467
mp-1100592,0.6103000000000001
mp-1100599,0.040200000000000014
mp-1100603,0.1323000000000003
mp-1100605,1.0184000000000002
mp-1100607,0.12179999999999991
mp-1100608,0.05410000000000004
mp-1100613,0.8788
mp-1100614,0.3099000000000003
mp-1100615,0.2532000000000001
mp-1100617,0.3900999999999999
mp-1100621,0.3330000000000002
mp-1100623,0.32099999999999973
mp-1100627,0.33409999999999984
mp-1100644,0.04349999999999987
mp-1100647,0.06510000000000016
mp-1100652,0.08630000000000004
mp-1100653,0.2578999999999998
mp-1100654,0.5251999999999999
mp-1100659,0.029199999999999893
mp-1100660,0.01440000000000019
mp-1100663,0.09889999999999999
mp-1100667,0.4827999999999997
mp-1100669,0.017600000000000282
mp-1100671,0.1631999999999998
mp-1100673,0.3653999999999997
mp-1100675,0.05620000000000003
mp-1100676,0.010400000000000187
mp-1100677,0.8313000000000001
mp-1100678,0.9384000000000001
mp-1100679,1.2033999999999998
mp-1100680,0.8679000000000001
mp-1100681,0.44599999999999973
mp-1100682,0.9230999999999998
mp-1100683,0.6683999999999997
mp-1100684,0.40070000000000006
mp-1100685,0.07750000000000012
mp-1100686,0.13439999999999985
mp-1100688,1.2765999999999997
mp-1100696,1.3217000000000003
mp-1100697,0.1511
mp-1100698,1.1774999999999998
mp-1100699,1.0540000000000003
mp-1100701,0.6416000000000004
mp-1100702,1.3786999999999998
mp-1100714,1.1179000000000001
mp-1100715,1.2153
mp-1100719,1.2971999999999997
mp-1100721,0.3933
mp-1100734,0.16310000000000002
mp-1100737,0.35329999999999995
mp-1100739,0.07230000000000025
mp-1100740,0.3635999999999999
mp-1100756,0.9255
mp-1100758,0.22059999999999969
mp-1100759,0.2400000000000002
mp-1175391,0.8338000000000001
mp-1175393,1.2477999999999998
mp-1175395,1.3100999999999998
mp-1175397,1.4606
mp-1175403,0.6360999999999999
mp-1175406,1.1124
mp-1175407,0.6196000000000002
mp-1175408,0.5548000000000002
mp-1175417,1.2222
mp-1175421,0.6983000000000001
mp-1175422,0.5026000000000002
mp-1175424,0.5299
mp-1175425,0.8098000000000001
mp-1175426,1.4868999999999999
mp-1175431,0.8832999999999998
